"message","timestamp","unique_key"
"AT&F1E0F1Q1S0=1M0&C0&D0","26/06/2018, 06:54:39","26/06/2018, 06:54:391"
"AT&F1E0F1Q1S0=1M0&C0&D0","16/06/2018, 01:05:07","16/06/2018, 01:05:070"
"AT&F1E0F1Q1S0=1M0&C0&D0","16/06/2018, 01:05:10","16/06/2018, 01:05:101"
"DL, [01:01:00:06:02], 100","03/05/2018, 01:29:30","03/05/2018, 01:29:302824"
"DL, [01:01:00:07:01], 100","03/05/2018, 01:29:31","03/05/2018, 01:29:312825"
"KBP, [01:05:09],  5","03/05/2018, 01:29:33","03/05/2018, 01:29:332826"
"DL, [01:01:00:06:02],   0","03/05/2018, 01:29:34","03/05/2018, 01:29:342827"
"DL, [01:01:00:07:01],   0","03/05/2018, 01:29:35","03/05/2018, 01:29:352828"
"KBR, [01:05:09],  5","03/05/2018, 01:29:36","03/05/2018, 01:29:362829"
"KBP, [01:04:17],  1","24/06/2018, 01:17:30","24/06/2018, 01:17:3016"
"DL, [01:01:02:06:03], 100","24/06/2018, 01:17:31","24/06/2018, 01:17:3117"
"KBP, [01:05:08],  1","29/04/2018, 01:54:23","29/04/2018, 01:54:23313"
"DL, [01:01:00:03:04], 100","29/04/2018, 01:54:25","29/04/2018, 01:54:25314"
"DL, [01:01:00:03:03], 100","29/04/2018, 01:54:26","29/04/2018, 01:54:26315"
"DL, [01:01:00:02:01], 100","29/04/2018, 01:54:27","29/04/2018, 01:54:27316"
"DL, [01:01:00:02:04], 100","29/04/2018, 01:54:28","29/04/2018, 01:54:28317"
"KBP, [01:","26/06/2018, 06:52:51","26/06/2018, 06:52:5132"
"04:18],  3","26/06/2018, 06:52:52","26/06/2018, 06:52:5233"
"DL, [01:01:02:06:03],   0","26/06/2018, 06:52:53","26/06/2018, 06:52:5334"
"KBR, [01:04:18],  3","26/06/2018, 06:52:54","26/06/2018, 06:52:5435"
"AT&F1E0F1Q1S0=1M0&C0&D0","07/07/2018, 01:01:01","07/07/2018, 01:01:011"
"KBP, [01:04:06],  5","07/07/2018, 01:01:04","07/07/2018, 01:01:042"
"DL, [01:01:02:05:04],   0","07/07/2018, 01:01:05","07/07/2018, 01:01:053"
"DL, [01:01:02:06:02],   0","07/07/2018, 01:01:06","07/07/2018, 01:01:064"
"DL, [01:01:00:08:04],   0","07/07/2018, 01:01:07","07/07/2018, 01:01:075"
"DL, [01:01:01:05:03],   0","07/07/2018, 01:01:09","07/07/2018, 01:01:096"
"KBR, [01:04:06],  5","07/07/2018, 01:01:10","07/07/2018, 01:01:107"
"KBR, [01:04:20],  4","28/06/2018, 06:55:59","28/06/2018, 06:55:5911"
"KBP, [01:04:01],  5","02/05/2018, 01:09:07","02/05/2018, 01:09:072304"
"DL, [01:01:02:01:03],   0","02/05/2018, 01:09:09","02/05/2018, 01:09:092305"
"KBR, [01:04:01],  5","02/05/2018, 01:09:11","02/05/2018, 01:09:112306"
"KBP, [01:04:11],  4","16/06/2018, 01:18:06","16/06/2018, 01:18:0620"
"DL, [01:01:02:02:01],   0","16/06/2018, 01:18:07","16/06/2018, 01:18:0721"
"DL, [01:01:01:05:02],   0","16/06/2018, 01:18:08","16/06/2018, 01:18:0822"
"DL, [01:01:01:04:01],   0","16/06/2018, 01:18:10","16/06/2018, 01:18:1023"
"KBR, [01:04:11],  4","16/06/2018, 01:18:11","16/06/2018, 01:18:1124"
"KBH, [01:04:11], 24","25/05/2018, 01:27:30","25/05/2018, 01:27:30231"
"KBR, [01:04:11], 24","25/05/2018, 01:27:31","25/05/2018, 01:27:31232"
"DL, [01:01:02:02:01],  44","25/05/2018, 01:27:32","25/05/2018, 01:27:32233"
"DL, [01:01:01:05:02],  44","25/05/2018, 01:27:33","25/05/2018, 01:27:33234"
"DL, [01:01:01:04:01],   0","25/05/2018, 01:27:35","25/05/2018, 01:27:35235"
"KBP, [01:05:18],  5","26/06/2018, 07:18:57","26/06/2018, 07:18:5732"
"DL, [01:01:00:04:04],   0","26/06/2018, 07:18:58","26/06/2018, 07:18:5833"
"DL, [01:01:00:02:02],   0","26/06/2018, 07:18:59","26/06/2018, 07:18:5934"
"KBP, [01:04:01],  5","27/05/2018, 03:26:34","27/05/2018, 03:26:3485"
"DL, [01:01:02:01:03],   0","27/05/2018, 03:26:35","27/05/2018, 03:26:3586"
"KBR, [01:04:01],  5","27/05/2018, 03:26:36","27/05/2018, 03:26:3687"
"KBP, [01:04:06],  1","20/05/2018, 01:36:51","20/05/2018, 01:36:51293"
"DL, [01:01:02:05:04], 100","20/05/2018, 01:36:53","20/05/2018, 01:36:53294"
"DL, [01:01:02:06:02], 100","20/05/2018, 01:36:54","20/05/2018, 01:36:54295"
"DL, [01:01:00:08:04], 100","20/05/2018, 01:36:55","20/05/2018, 01:36:55296"
"DL, [01:01:01:05:03], 100","20/05/2018, 01:36:56","20/05/2018, 01:36:56297"
"KBR, [01:04:06],  1","20/05/2018, 01:36:57","20/05/2018, 01:36:57298"
"KBP, [01:04:06],  5","15/06/2018, 01:07:19","15/06/2018, 01:07:1929"
"DL, [01:01:02:05:04],   0","15/06/2018, 01:07:20","15/06/2018, 01:07:2030"
"DL, [01:01:02:06:02],   0","15/06/2018, 01:07:21","15/06/2018, 01:07:2131"
"DL, [01:01:00:08:04],   0","15/06/2018, 01:07:22","15/06/2018, 01:07:2232"
"DL, [01:01:01:05:03],   0","15/06/2018, 01:07:23","15/06/2018, 01:07:2333"
"KBR, [01:04:06],  5","15/06/2018, 01:07:24","15/06/2018, 01:07:2434"
"KBP, [01:05:13],  1","22/05/2018, 01:22:20","22/05/2018, 01:22:20472"
"DL, [01:01:00:02:03],   0","22/05/2018, 01:22:22","22/05/2018, 01:22:22473"
"DL, [01:01:00:01:01],   0","22/05/2018, 01:22:23","22/05/2018, 01:22:23474"
"DL, [01:01:01:03:02],   0","22/05/2018, 01:22:24","22/05/2018, 01:22:24475"
"KBR, [01:05:13],  1","22/05/2018, 01:22:25","22/05/2018, 01:22:25476"
"KBP, [01:04:06],  1","04/06/2018, 01:52:28","04/06/2018, 01:52:28456"
"AT&F1E0F1Q1S0=1M0&C0&D0","23/05/2018, 04:01:34","23/05/2018, 04:01:340"
"AT&F1E0F1Q1S0=1M0&C0&D0","23/05/2018, 04:01:37","23/05/2018, 04:01:371"
"KBP, [01:05:25],  1","29/04/2018, 01:58:42","29/04/2018, 01:58:42347"
"DL, [01:01:01:06:01], 100","29/04/2018, 01:58:43","29/04/2018, 01:58:43348"
"DL, [01:01:01:06:02], 100","29/04/2018, 01:58:44","29/04/2018, 01:58:44349"
"DL, [01:01:01:06:03], 100","29/04/2018, 01:58:45","29/04/2018, 01:58:45350"
"DL, [01:01:01:06:04], 100","29/04/2018, 01:58:46","29/04/2018, 01:58:46351"
"DL, [01:01:00:08:01], 100","29/04/2018, 01:58:48","29/04/2018, 01:58:48352"
"DL, [01:01:01:03:03], 100","29/04/2018, 01:58:49","29/04/2018, 01:58:49353"
"KBR, [01","29/04/2018, 01:58:50","29/04/2018, 01:58:50354"
":05:25],  1","29/04/2018, 01:58:51","29/04/2018, 01:58:51355"
"DL, [01:01:02:02:01], 100","05/06/2018, 01:42:00","05/06/2018, 01:42:0022"
"DL, [01:01:01:05:02], 100","05/06/2018, 01:42:02","05/06/2018, 01:42:0223"
"DL, [01:01:01:04:01], 100","05/06/2018, 01:42:03","05/06/2018, 01:42:0324"
"KBP, [01:04:11], 23","05/06/2018, 01:42:04","05/06/2018, 01:42:0425"
"DL, [01:01:01:04:01],   0","05/06/2018, 01:42:06","05/06/2018, 01:42:0626"
"KBR, [01:04:11], 23","05/06/2018, 01:42:07","05/06/2018, 01:42:0727"
"DL, [01:01:02:02:01],  39","05/06/2018, 01:42:08","05/06/2018, 01:42:0828"
"DL, [01:01:01:05:02],  39","05/06/2018, 01:42:09","05/06/2018, 01:42:0929"
"DL, [01:01:01:04:01],   0","05/06/2018, 01:42:11","05/06/2018, 01:42:1130"
"KBP, [01:04:11], 24","05/06/2018, 01:42:12","05/06/2018, 01:42:1231"
"KBH, [01:04:11], 24","05/06/2018, 01:42:13","05/06/2018, 01:42:1332"
"KBR, [01:04:11], 24","05/06/2018, 01:42:14","05/06/2018, 01:42:1433"
"DL, [01:01:02:02:01],  52","05/06/2018, 01:42:15","05/06/2018, 01:42:1534"
"DL, [01:01:01:05:02],  52","05/06/2018, 01:42:17","05/06/2018, 01:42:1735"
"DL, [01:01:01:04:01],   0","05/06/2018, 01:42:18","05/06/2018, 01:42:1836"
"DL, [01:01:02:05:04], 100","04/06/2018, 01:52:30","04/06/2018, 01:52:30457"
"DL, [01:01:02:06:02], 100","04/06/2018, 01:52:31","04/06/2018, 01:52:31458"
"DL, [01:01:00:08:04], 100","04/06/2018, 01:52:32","04/06/2018, 01:52:32459"
"DL, [01:01:01:05:03], 100","04/06/2018, 01:52:33","04/06/2018, 01:52:33460"
"KBR, [01:04:06],  1","04/06/2018, 01:52:35","04/06/2018, 01:52:35461"
"KBP, [01:04:06], 23","04/06/2018, 01:52:36","04/06/2018, 01:52:36462"
"KB","04/06/2018, 01:52:37","04/06/2018, 01:52:37463"
"R, [01:04:06], 23","04/06/2018, 01:52:38","04/06/2018, 01:52:38464"
"DL, [01:01:02:05:04],   3","04/06/2018, 01:52:39","04/06/2018, 01:52:39465"
"DL, [01:01:02:06:02],   3","04/06/2018, 01:52:40","04/06/2018, 01:52:40466"
"DL, [01:01:00:08:04],   3","04/06/2018, 01:52:41","04/06/2018, 01:52:41467"
"DL, [01:01:01:05:03],   3","04/06/2018, 01:52:43","04/06/2018, 01:52:43468"
"DL, [01:01:01:05:03],   3","04/06/2018, 01:52:43","04/06/2018, 01:52:43468"
"KBP, [01:04:01],  1","03/05/2018, 01:15:41","03/05/2018, 01:15:412758"
"DL, [01:01:02:01:03], 100","03/05/2018, 01:15:43","03/05/2018, 01:15:432759"
"KBR, [01:04:01],  1","03/05/2018, 01:15:44","03/05/2018, 01:15:442760"
"KBP, [01:04:01], 23","03/05/2018, 01:15:46","03/05/2018, 01:15:462761"
"KBR, [01:04:01], 23","03/05/2018, 01:15:47","03/05/2018, 01:15:472762"
"DL, [01:01:02:01:03],  55","03/05/2018, 01:15:48","03/05/2018, 01:15:482763"
"DL, [01:01:00:02:03],   0","15/06/2018, 01:06:36","15/06/2018, 01:06:3625"
"DL, [01:01:00:01:01],   0","15/06/2018, 01:06:37","15/06/2018, 01:06:3726"
"DL, [01:01:01:03:02],   0","15/06/2018, 01:06:38","15/06/2018, 01:06:3827"
"KBR, [01:05:14],  5","15/06/2018, 01:06:39","15/06/2018, 01:06:3928"
"KBP, [01:04:11],  4","15/05/2018, 01:25:43","15/05/2018, 01:25:4333"
"DL, [01:01:02:02:01], 100","15/05/2018, 01:25:44","15/05/2018, 01:25:4434"
"DL, [01:01:01:05:02], 100","15/05/2018, 01:25:45","15/05/2018, 01:25:4535"
"DL, [01:01:01:04:01], 100","15/05/2018, 01:25:46","15/05/2018, 01:25:4636"
"KBP, [01:05:07],  5","30/04/2018, 01:05:54","30/04/2018, 01:05:54891"
"DL, [01:01:01:08:02],   0","30/04/2018, 01:05:55","30/04/2018, 01:05:55892"
"DL, [01:01:00:05:02],   0","30/04/2018, 01:05:56","30/04/2018, 01:05:56893"
"KBR, [01:05:07],  5","30/04/2018, 01:05:58","30/04/2018, 01:05:58894"
"KBP, [01:05:14],  5","01/05/2018, 01:18:03","01/05/2018, 01:18:031557"
"KBR, [01:05:14","01/05/2018, 01:18:05","01/05/2018, 01:18:051558"
"],  5","01/05/2018, 01:18:05","01/05/2018, 01:18:051559"
"DL, [01:01:00:02:03],   0","01/05/2018, 01:18:07","01/05/2018, 01:18:071560"
"DL, [01:01:00:01:01],   0","01/05/2018, 01:18:08","01/05/2018, 01:18:081561"
"DL, [01:01:01:03:02],   0","01/05/2018, 01:18:09","01/05/2018, 01:18:091562"
"KBP, [01:04:11],  4","29/05/2018, 08:31:17","29/05/2018, 08:31:17217"
"DL, [01:01:02:02:01], 100","29/05/2018, 08:31:18","29/05/2018, 08:31:18218"
"DL, [01:01:01:05:02], 100","29/05/2018, 08:31:19","29/05/2018, 08:31:19219"
"DL, [01:01:01:04:01], 100","29/05/2018, 08:31:20","29/05/2018, 08:31:20220"
"KBR, [01:04:11],  4","29/05/2018, 08:31:21","29/05/2018, 08:31:21221"
"DL, [01:01:02:02:04],  31","04/05/2018, 01:01:30","04/05/2018, 01:01:303485"
"DL, [01:01:02:01:01],  31","04/05/2018, 01:01:31","04/05/2018, 01:01:313486"
"KBP, [01:04:06],  1","16/06/2018, 01:09:52","16/06/2018, 01:09:522"
"KBR, [01:04:06],  1","16/06/2018, 01:09:53","16/06/2018, 01:09:533"
"DL, [01:01:0","16/06/2018, 01:09:54","16/06/2018, 01:09:544"
"2:05:04], 100","16/06/2018, 01:09:55","16/06/2018, 01:09:555"
"AT&F1E0F1Q1S0=1M0&C0&D0","18/06/2018, 12:52:03","18/06/2018, 12:52:031"
"DL, [01:01:00:02:03],   0","24/06/2018, 01:04:04","24/06/2018, 01:04:0412"
"DL, [01:01:02:04:01], 100","04/07/2018, 10:58:22","04/07/2018, 10:58:2240"
"KBR, [01:04:05],  3","04/07/2018, 10:58:23","04/07/2018, 10:58:2341"
"KBP, [01:05:18],  5","26/05/2018, 01:06:58","26/05/2018, 01:06:5847"
"DL, [01:01:00:02:02],   0","26/05/2018, 01:07:00","26/05/2018, 01:07:0049"
"DL, [01:01:01:05:01],   0","26/05/2018, 01:07:01","26/05/2018, 01:07:0150"
"DL, [01:01:00:04:04],   0","26/05/2018, 01:06:59","26/05/2018, 01:06:5948"
"KBR, [01:05:18],  5","26/05/2018, 01:07:02","26/05/2018, 01:07:0251"
"KBP, [01:04:11],  4","26/05/2018, 01:18:11","26/05/2018, 01:18:1142"
"DL, [01:01:02:02:01],   0","26/05/2018, 01:18:12","26/05/2018, 01:18:1243"
"DL, [01:01:01:05:02],   0","26/05/2018, 01:18:13","26/05/2018, 01:18:1344"
"DL, [01:01:01:04:01],   0","26/05/2018, 01:18:15","26/05/2018, 01:18:1545"
"KBR, [01:04:11],  4","26/05/2018, 01:18:16","26/05/2018, 01:18:1646"
"KBP, [01:04:20],  4","29/04/2018, 01:59:17","29/04/2018, 01:59:17356"
"DL, [01:01:02:05:01],   0","29/04/2018, 01:59:18","29/04/2018, 01:59:18357"
"DL, [01:01:01:03:01],   0","29/04/2018, 01:59:19","29/04/2018, 01:59:19358"
"KBR, [01:04:20],  4","29/04/2018, 01:59:20","29/04/2018, 01:59:20359"
"KBP, [01:04:20],  3","29/04/2018, 01:59:22","29/04/2018, 01:59:22360"
"KBR, [01:04:20],  3","29/04/2018, 01:59:23","29/04/2018, 01:59:23361"
"DL, [01:01:02:05:01], 100","29/04/2018, 01:59:24","29/04/2018, 01:59:24362"
"DL, [01:01:01:03:01], 100","29/04/2018, 01:59:25","29/04/2018, 01:59:25363"
"04:01], 100","13/06/2018, 01:04:00","13/06/2018, 01:04:00191"
"KBR, [01:04:11],  4","13/06/2018, 01:04:01","13/06/2018, 01:04:01192"
"KBP, [01:05:04],  4","07/07/2018, 01:23:07","07/07/2018, 01:23:078"
"DL, [01:01:00:06:03], 100","07/07/2018, 01:23:08","07/07/2018, 01:23:089"
"KBR, [01:05:04],  4","07/07/2018, 01:23:09","07/07/2018, 01:23:0910"
"KBP, [01:05:04],  4","07/07/2018, 01:23:12","07/07/2018, 01:23:1211"
"DL, [01:01:00:06:03],   0","07/07/2018, 01:23:13","07/07/2018, 01:23:1312"
"KBR, [01:05:04],  4","07/07/2018, 01:23:15","07/07/2018, 01:23:1513"
"KBP, [01:05:04],  1","07/07/2018, 01:23:17","07/07/2018, 01:23:1714"
"DL,","07/07/2018, 01:23:19","07/07/2018, 01:23:1915"
" [01:01:00:07:02], 100","07/07/2018, 01:23:19","07/07/2018, 01:23:1916"
"DL, [01:01:00:06:03],   0","07/07/2018, 01:23:20","07/07/2018, 01:23:2017"
"DL, [01:01:00:05:04], 100","07/07/2018, 01:23:22","07/07/2018, 01:23:2218"
"DL, [01:01:00:05:03], 100","07/07/2018, 01:23:23","07/07/2018, 01:23:2319"
"DL, [01:01:00:04:02],   0","07/07/2018, 01:23:24","07/07/2018, 01:23:2420"
"KBR, [01:05:04],  1","07/07/2018, 01:23:25","07/07/2018, 01:23:2521"
"KBP, [01:05:04],  1","07/07/2018, 01:23:27","07/07/2018, 01:23:2722"
"DL, [01:01:00:07:02],   0","07/07/2018, 01:23:28","07/07/2018, 01:23:2823"
"DL, [01:01:00:06:03],   0","07/07/2018, 01:23:29","07/07/2018, 01:23:2924"
"KBP, [01:04:20],  4","26/06/2018, 06:54:22","26/06/2018, 06:54:2236"
"DL, [01:01:02:05:01],   0","26/06/2018, 06:54:23","26/06/2018, 06:54:2337"
"DL, [01:01:02:04:04],  50","03/07/2018, 01:14:55","03/07/2018, 01:14:5532"
"DL, [01:01:00:03:02],  50","03/07/2018, 01:14:58","03/07/2018, 01:14:5835"
"DL, [01:01:02:03:02],  50","03/07/2018, 01:14:56","03/07/2018, 01:14:5633"
"DL, [01:01:01:08:04],  50","03/07/2018, 01:14:57","03/07/2018, 01:14:5734"
"KBR, [01:05:01],  2","03/07/2018, 01:14:59","03/07/2018, 01:14:5936"
"KBP, [01:04:06],  5","29/04/2018, 01:57:32","29/04/2018, 01:57:32335"
"DL, [01:01:0","29/04/2018, 01:57:34","29/04/2018, 01:57:34336"
"2:05:04],   0","29/04/2018, 01:57:34","29/04/2018, 01:57:34337"
"DL, [01:01:02:06:02],   0","29/04/2018, 01:57:36","29/04/2018, 01:57:36338"
"DL, [01:01:00:08:04],   0","29/04/2018, 01:57:37","29/04/2018, 01:57:37339"
"DL, [01:01:01:05:03],   0","29/04/2018, 01:57:38","29/04/2018, 01:57:38340"
"KBR, [01:04:06],  5","29/04/2018, 01:57:39","29/04/2018, 01:57:39341"
"KBP, [01:05:18],  1","29/04/2018, 01:57:56","29/04/2018, 01:57:56342"
"DL, [01:01:00:04:04], 100","29/04/2018, 01:57:57","29/04/2018, 01:57:57343"
"DL, [01:01:00:02:02], 100","29/04/2018, 01:57:58","29/04/2018, 01:57:58344"
"KBP, [01:05:14],  1","16/05/2018, 03:01:35","16/05/2018, 03:01:3540"
"DL, [01:01:00:02:03], 100","16/05/2018, 03:01:36","16/05/2018, 03:01:3641"
"DL, [01:01:00:01:01], 100","16/05/2018, 03:01:37","16/05/2018, 03:01:3742"
"DL, [01:01:01:03:02], 100","16/05/2018, 03:01:38","16/05/2018, 03:01:3843"
"KBP, [01:05:17], 23","18/05/2018, 01:57:43","18/05/2018, 01:57:43259"
"KBH, [01:05:17], 23","18/05/2018, 01:57:45","18/05/2018, 01:57:45260"
"KBR, [01:05:17], 23","18/05/2018, 01:57:46","18/05/2018, 01:57:46261"
"DL, [01:01:00:04:03],  13","18/05/2018, 01:57:47","18/05/2018, 01:57:47262"
"DL, [01:01:00:07:04],  13","18/05/2018, 01:57:48","18/05/2018, 01:57:48263"
"DL, [01:01:01:07:04],   0","18/05/2018, 01:57:49","18/05/2018, 01:57:49264"
"KBP, [01:05:17], 23","18/05/2018, 01:57:50","18/05/2018, 01:57:50265"
"KBR, [01:05:17], 23","18/05/2018, 01:57:52","18/05/2018, 01:57:52266"
"DL, [01:01:00:04:03],   9","18/05/2018, 01:57:53","18/05/2018, 01:57:53267"
"DL, [01:01:00:07:04],   9","18/05/2018, 01:57:54","18/05/2018, 01:57:54268"
"DL, [01:01:01:07:04],   0","18/05/2018, 01:57:55","18/05/2018, 01:57:55269"
"KBP, [01:05:04], 23","03/07/2018, 01:39:49","03/07/2018, 01:39:4937"
"KBR, [01:05:04], 23","03/07/2018, 01:39:50","03/07/2018, 01:39:5038"
"DL, [01:01:00:02:04],   0","03/07/2018, 01:39:51","03/07/2018, 01:39:5139"
"DL, [01:01:01:05:03],  22","20/05/2018, 02:03:29","20/05/2018, 02:03:29343"
"KBP, [01:04:06], 24","20/05/2018, 02:03:31","20/05/2018, 02:03:31344"
"KBR, [01:04:06], 24","20/05/2018, 02:03:32","20/05/2018, 02:03:32345"
"DL, [01:01:02:05:04],  29","20/05/2018, 02:03:34","20/05/2018, 02:03:34346"
"DL, [01:01:02:06:02],  29","20/05/2018, 02:03:35","20/05/2018, 02:03:35347"
"DL, [01:01:00:08:04],  29","20/05/2018, 02:03:36","20/05/2018, 02:03:36348"
"DL, [01:01:01:05:03],  29","20/05/2018, 02:03:37","20/05/2018, 02:03:37349"
"KBP, [01:04:06], 23","20/05/2018, 02:03:38","20/05/2018, 02:03:38350"
"KBH, [01:04:06], 23","20/05/2018, 02:03:40","20/05/2018, 02:03:40351"
"KBR, [01:04:06], 23","20/05/2018, 02:03:41","20/05/2018, 02:03:41352"
"DL, [01:01:02:05:04],  14","20/05/2018, 02:03:42","20/05/2018, 02:03:42353"
"DL, [01:01:02:06:02],  14","20/05/2018, 02:03:43","20/05/2018, 02:03:43354"
"DL, [01:01:00:08:04],  14","20/05/2018, 02:03:45","20/05/2018, 02:03:45355"
"DL, [01:01:01:05:03],  14","20/05/2018, 02:03:46","20/05/2018, 02:03:46356"
"KBP, [01:04:06], 24","20/05/2018, 02:03:47","20/05/2018, 02:03:47357"
"KBR, [01:04:06], 24","20/05/2018, 02:03:48","20/05/2018, 02:03:48358"
"DL, [01:01:02:05:04],  17","20/05/2018, 02:03:49","20/05/2018, 02:03:49359"
"DL, [01:01:02:06:02],  17","20/05/2018, 02:03:50","20/05/2018, 02:03:50360"
"DL, [01:01:00:08:04],  17","20/05/2018, 02:03:51","20/05/2018, 02:03:51361"
"DL, [01:01:01:05:03],  17","20/05/2018, 02:03:53","20/05/2018, 02:03:53362"
"KBP, [01:04:11],  4","13/06/2018, 01:03:56","13/06/2018, 01:03:56187"
"DL, [01:01:02:02:01], 100","13/06/2018, 01:03:57","13/06/2018, 01:03:57188"
"DL, [01:01:01:05:02], 100","13/06/2018, 01:03:58","13/06/2018, 01:03:58189"
"DL, [01:01:01:","13/06/2018, 01:03:59","13/06/2018, 01:03:59190"
"DL, [01:01:01:05:01], 100","29/04/2018, 01:58:00","29/04/2018, 01:58:00345"
"KBR, [01:05:18],  1","29/04/2018, 01:58:01","29/04/2018, 01:58:01346"
":11],  4","15/05/2018, 01:25:48","15/05/2018, 01:25:4838"
"KBR, [01:04","15/05/2018, 01:25:47","15/05/2018, 01:25:4737"
"KBP, [01:05:25],  1","17/06/2018, 01:34:27","17/06/2018, 01:34:2713"
"DL, [01:01:01:06:01], 100","17/06/2018, 01:34:28","17/06/2018, 01:34:2814"
"DL, [01:01:01:06:02], 100","17/06/2018, 01:34:29","17/06/2018, 01:34:2915"
"DL, [01:01:01:06:03], 100","17/06/2018, 01:34:30","17/06/2018, 01:34:3016"
"KBP, [01:04:11],  4","02/07/2018, 11:04:49","02/07/2018, 11:04:4922"
"DL, [01:01:02:02:01], 100","02/07/2018, 11:04:50","02/07/2018, 11:04:5023"
"DL, [01:01:01:05:02], 100","02/07/2018, 11:04:51","02/07/2018, 11:04:5124"
"DL, [01:01:01:04:01], 100","02/07/2018, 11:04:52","02/07/2018, 11:04:5225"
"KBP, [01:05:17], 23","12/05/2018, 01:05:38","12/05/2018, 01:05:3842"
"DL, [01:01:01:07:04],   0","12/05/2018, 01:05:39","12/05/2018, 01:05:3943"
"KBH, [01:05:17], 23","12/05/2018, 01:05:41","12/05/2018, 01:05:4144"
"KBR, [01:05:17], 23","12/05/2018, 01:05:42","12/05/2018, 01:05:4245"
"DL, [01:01:00:04:03],  86","12/05/2018, 01:05:43","12/05/2018, 01:05:4346"
"DL, [01:01:00:07:04],   0","12/05/2018, 01:05:44","12/05/2018, 01:05:4447"
"DL, [01:01:01:07:04],   0","12/05/2018, 01:05:45","12/05/2018, 01:05:4548"
"KBP, [01:05:17],  1","12/05/2018, 01:05:46","12/05/2018, 01:05:4649"
"DL, [01:01:00:04:03], 100","12/05/2018, 01:05:47","12/05/2018, 01:05:4750"
"DL, [01:01:00:07:04], 100","12/05/2018, 01:05:49","12/05/2018, 01:05:4951"
"DL, [01:01:01:07:04], 100","12/05/2018, 01:05:50","12/05/2018, 01:05:5052"
"KBR, [01:05:17],  1","12/05/2018, 01:05:51","12/05/2018, 01:05:5153"
"KBP, [01:05:17], 23","12/05/2018, 01:05:52","12/05/2018, 01:05:5254"
"DL, [01:01:01:07:04],   0","12/05/2018, 01:05:53","12/05/2018, 01:05:5355"
"KBR, [01:05:17], 23","12/05/2018, 01:05:55","12/05/2018, 01:05:5556"
"DL, [01:01:00:04:03],  87","12/05/2018, 01:05:56","12/05/2018, 01:05:5657"
"DL, [01:01:00:07:04],  20","12/05/2018, 01:05:57","12/05/2018, 01:05:5758"
"DL, [01:01:01:07:04],   0","12/05/2018, 01:05:58","12/05/2018, 01:05:5859"
"01:05:04],   0","02/07/2018, 07:57:07","02/07/2018, 07:57:078"
"DL, [01:01:00:06:04],   0","02/07/2018, 07:57:08","02/07/2018, 07:57:089"
"DL, [01:01:02:03:04],   0","02/07/2018, 07:57:09","02/07/2018, 07:57:0910"
"DL, [01:01:02:04:04],   0","02/07/2018, 07:57:10","02/07/2018, 07:57:1011"
"DL, [01:01:02:03:02],   0","02/07/2018, 07:57:11","02/07/2018, 07:57:1112"
"DL, [01:01:01:08:04],   0","02/07/2018, 07:57:12","02/07/2018, 07:57:1213"
"DL, [01:01:02:04:01],   0","02/07/2018, 07:57:13","02/07/2018, 07:57:1314"
"DL, [01:01:00:07:02],   0","02/07/2018, 07:57:14","02/07/2018, 07:57:1415"
"DL, [01:01:00:06:03],   0","02/07/2018, 07:57:15","02/07/2018, 07:57:1516"
"DL, [01:01:00:05:04],   0","02/07/2018, 07:57:16","02/07/2018, 07:57:1617"
"DL, [01:01:00:05:03],   0","02/07/2018, 07:57:17","02/07/2018, 07:57:1718"
"DL, [01:01:00:04:02],   0","02/07/2018, 07:57:18","02/07/2018, 07:57:1819"
"DL, [01:01:00:08:02],   0","02/07/2018, 07:57:03","02/07/2018, 07:57:034"
"DL, [01:01:02:03:03],   0","02/07/2018, 07:57:04","02/07/2018, 07:57:045"
"DL, [01:01:02:07:04],   0","02/07/2018, 07:57:05","02/07/2018, 07:57:056"
"DL, [01:01:","02/07/2018, 07:57:06","02/07/2018, 07:57:067"
"DL, [01:01:02:03:03],   0","17/06/2018, 01:31:42","17/06/2018, 01:31:429"
"DL, [01:01:02:07:04],   0","17/06/2018, 01:31:43","17/06/2018, 01:31:4310"
"DL, [01:01:01:05:04],   0","17/06/2018, 01:31:44","17/06/2018, 01:31:4411"
"KBR, [01:04:07],  1","17/06/2018, 01:31:45","17/06/2018, 01:31:4512"
"KBP, [01:05:17], 23","22/05/2018, 01:16:13","22/05/2018, 01:16:13459"
"DL, [01:01:01:07:04],   0","22/05/2018, 01:16:15","22/05/2018, 01:16:15460"
"KBH, [01:05:17], 23","22/05/2018, 01:16:16","22/05/2018, 01:16:16461"
"KBR, [01:05:17], 23","22/05/2018, 01:16:18","22/05/2018, 01:16:18462"
"DL, [01:01:0","22/05/2018, 01:16:19","22/05/2018, 01:16:19463"
"0:04:03],  27","22/05/2018, 01:16:20","22/05/2018, 01:16:20464"
"DL, [01:01:00:07:04],  27","22/05/2018, 01:16:21","22/05/2018, 01:16:21465"
"DL, [01:01:01:07:04],   0","22/05/2018, 01:16:22","22/05/2018, 01:16:22466"
"KBP, [01:05:17], 23","22/05/2018, 01:16:23","22/05/2018, 01:16:23467"
"KBR, [01:05:17], 23","22/05/2018, 01:16:24","22/05/2018, 01:16:24468"
"DL, [01:01:00:04:03],  19","22/05/2018, 01:16:26","22/05/2018, 01:16:26469"
